gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
NDRG4	0.9802123907149644	4.837658323059955	3.143389605841798	0.029693994113106113	0.9997997501473126	-4.383149957585535
ACTG2	-1.2213403423895257	2.3536270775835746	-3.1429138115629525	0.029708754062468628	0.9997997501473126	-4.520950169981542
NME4	0.6344363029988824	5.753057875707111	3.140188410367717	0.029793463240067698	0.9997997501473126	-4.314246747030737
IGFL4	-1.077350618046772	3.1051591650530126	-3.130074909566744	0.030110238613635883	0.9997997501473126	-4.492722597256639
NREP	0.6156781688788704	5.550054744624594	3.126081091809462	0.030236397095222713	0.9997997501473126	-4.329577083303466
NRGN	0.913312198520424	3.7374644640391965	3.1216420838011456	0.030377331153301632	0.9997997501473126	-4.459112183986902
BCL6B	0.968212522251295	3.2296083089492513	3.1175408866450662	0.03050821060358671	0.9997997501473126	-4.490148817863232
IFNGR1	-0.5860677123183247	6.162323788117594	-3.117357684709742	0.030514072119961155	0.9997997501473126	-4.300046839835857
KYNU	-1.1831606378443085	2.567197653313231	-3.11650061074907	0.030541511237032047	0.9997997501473126	-4.515962609763298
SLC12A7	-0.5879234749447606	7.244750161575453	-3.1148154481689025	0.030595544128474556	0.9997997501473126	-4.270941837257638
TM4SF19	1.3406583308091502	1.9735552413911437	3.1121129084873704	0.03068242731390185	0.9997997501473126	-4.529119196110144
ATP2A3	0.5948758838834814	6.470507032707543	3.1107107010440083	0.030727618026402267	0.9997997501473126	-4.280499484044235
ANXA3	-0.8773663379245967	3.717954463291731	-3.0988825130269717	0.03111187408545461	0.9997997501473126	-4.468753593342803
ELF5	0.9753920752971735	4.672795991285039	3.098654635109771	0.031119330969828444	0.9997997501473126	-4.4010228075541376
CEACAM7	-2.1249432273537363	-0.30949312191037925	-3.097874856283833	0.031144863306517518	0.9997997501473126	-4.560252151506136
LPCAT3	-0.72695780673021	5.82039095828313	-3.0977598923392677	0.0311486296085247	0.9997997501473126	-4.324428764767313
CRABP2	-0.7014522557548181	8.057016390452358	-3.0901706152290482	0.03139841911747134	0.9997997501473126	-4.27490573179321
CR1	-1.3528441383889178	1.3375153913594553	-3.0873549438664836	0.03149167624144713	0.9997997501473126	-4.540954294316899
KIRREL1	0.5832681558376674	5.87367063678707	3.0810370036857533	0.03170208909979151	0.9997997501473126	-4.311279327100764
BIRC3	-1.2706837368829083	3.471124935548471	-3.077940887097096	0.03180579032238812	0.9997997501473126	-4.484325840476408
CLCNKA	1.1898779429064335	2.5621057672055803	3.073698137823887	0.03194852883833666	0.9997997501473126	-4.515628370343831
KLK6	-1.1044012724404981	2.939262604343104	-3.0725389851823812	0.03198765370571935	0.9997997501473126	-4.449902362415386
PLXDC1	-0.5208268158360893	6.5471235616504915	-3.0716620197194353	0.03201729039365801	0.9997997501473126	-4.286763295242894
TMEM213	1.290744905395691	2.75543656612056	3.067915112553307	0.032144270459874086	0.9997997501473126	-4.51023351643407
TIMP1	-1.023444322098379	4.7745882501233705	-3.0671206458405402	0.0321712684617667	0.9997997501473126	-4.4024467086480765
TIE1	0.7270240904837997	4.4236258277723675	3.066620157843565	0.03218828965519531	0.9997997501473126	-4.4203467417114215
PMFBP1	-1.3068102123774887	3.8585042739318682	-3.0649914040744686	0.03224375371571107	0.9997997501473126	-4.465256362609394
KCNA5	1.9423472981388383	-1.9417067909917922	3.0609362007734693	0.03238232205568333	0.9997997501473126	-4.567380593732534
GPX2	-1.8746493908275887	2.4983449125794377	-3.058498041789823	0.03246596345841646	0.9997997501473126	-4.519823625122121
GRIP2	1.3608712353855266	5.447676574809752	3.0517705261562487	0.032698037972258766	0.9997997501473126	-4.348902007516677
LRRC26	0.8121000426868513	4.076567301665463	3.046924633723888	0.032866380434641504	0.9997997501473126	-4.444244543262603
CALD1	0.5187558372136821	7.481531142522708	3.0398549724268666	0.03311375742845889	0.9997997501473126	-4.274842377007526
CXCL2	-1.9960735292276517	1.0701302505052506	-3.0369878776301946	0.033214687767372686	0.9997997501473126	-4.545359177752965
CD300E	-1.92366232117654	2.093364767117127	-3.035626814046214	0.03326272447897619	0.9997997501473126	-4.527192725619246
LPIN1	-0.9529571819861659	5.711895642997476	-3.0316644932123977	0.033403021857453495	0.9997997501473126	-4.343848877358634
ACTB	-0.6560357477013777	8.103274388664577	-3.0260651166284562	0.033602439750537984	0.9997997501473126	-4.28204160759151
LRRC15	3.8603280872791625	3.1895362937504816	3.0240841865368027	0.03367331503172477	0.9997997501473126	-4.489635934052524
PPP1R3C	-0.7887236453949938	4.8256125545838255	-3.021504996849611	0.033765851682357274	0.9997997501473126	-4.4011352522590474
PDE2A	0.6926023242274995	5.009058405282629	3.0214771542401353	0.033766852210114696	0.9997997501473126	-4.3785499007044
MACROD2	-1.3191689016485992	1.3972826257305275	-3.018980239346826	0.033856717171428304	0.9997997501473126	-4.541805098970614
IGFBP3	-0.5980897930231033	6.4260235800510515	-3.0187429168306217	0.03386527272567075	0.9997997501473126	-4.320691125284917
NR4A1	1.0393254329291541	4.596720651159381	3.0165429063180373	0.03394470160754204	0.9997997501473126	-4.411784900129559
CD300LF	-1.984066242908348	0.6697917122933701	-3.012889679313328	0.034077068191225406	0.9997997501473126	-4.552420314819277
SP1	-0.5029779057560743	7.180570775049805	-3.0094799597092567	0.0342011444343381	0.9997997501473126	-4.281210877248494
IL6	-3.7096278037049504	0.32839476165260373	-3.008742553624916	0.03422804576231134	0.9997997501473126	-4.55157321385001
PTCH2	1.1243385684704585	3.6136429353904864	3.0051290610506967	0.034360219779658266	0.9997997501473126	-4.4733641081841755
AGR2	-1.528657054366481	0.681380670824743	-3.003254532621646	0.03442901584361606	0.9997997501473126	-4.543958649384355
PSORS1C2	1.9193482952496999	5.751397598921603	3.001583401301058	0.03449047987543106	0.9997997501473126	-4.345246528633088
XG	0.5458028932387715	5.927006925518318	2.999525287001658	0.03456634946625487	0.9997997501473126	-4.315493727182348
LILRB2	-1.5018380034555219	3.6620029136972105	-2.999415153253003	0.03457041476939058	0.9997997501473126	-4.477033174746609
MT-CO1	-0.8855790165257065	9.515655141213571	-2.99685010968954	0.034665251423348455	0.9997997501473126	-4.307958533710796
WFDC3	-0.9505270407699836	4.788134490700532	-2.995173676338724	0.03472739433921309	0.9997997501473126	-4.403813733729463
KRTAP10-3	3.7268226530522677	0.3226432942521743	2.9940482132341035	0.034769184994930875	0.9997997501473126	-4.553834804175853
ABCA1	-0.4959079027469675	7.369802040737081	-2.991584550021349	0.03486086631512183	0.9997997501473126	-4.282325781147882
LHFPL7	1.6514764456046473	-0.28343469763427664	2.990595346148861	0.034897755638602285	0.9997997501473126	-4.561410860326006
FAM167A	-0.6110155252002419	5.220402481558203	-2.9905190520073095	0.034900602645980924	0.9997997501473126	-4.372778402725547
ADGRB1	0.6001498505176487	5.422714166086122	2.9869379833768313	0.035034533428659496	0.9997997501473126	-4.359359187666827
FADS1	-3.197589594701594	3.90340665035048	-2.9845247124822207	0.03512512000348922	0.9997997501473126	-4.469345824221676
BAMBI	1.4210315281692272	2.537863004663516	2.984405092023691	0.035129617130483716	0.9997997501473126	-4.517425549825024
RASSF10	-0.648521075540523	6.083720515056243	-2.982573209140718	0.03519856889475234	0.9997997501473126	-4.318058247838197
HSPA1B	-0.5542584991756262	6.512135192249602	-2.974077711394778	0.03552036453279817	0.9997997501473126	-4.298030121380746
ZFP57	-1.2589579847218908	-0.8983411746134133	-2.9727809238768277	0.035569779563798684	0.9997997501473126	-4.537317417060455
EFCC1	0.8078620642732314	4.0789955618882265	2.971108318025882	0.035633631327277655	0.9997997501473126	-4.449109549987609
RGS9BP	-2.2858795601092017	1.1099647518903095	-2.968300054557424	0.03574113124858547	0.9997997501473126	-4.545209989064836
MTCL1	1.1564018841103931	4.899851825929709	2.966779347758484	0.035799498116455386	0.9997997501473126	-4.3932771162207995
EGLN3	-1.0250733747103264	7.588441962304091	-2.96581971246607	0.035836386238272615	0.9997997501473126	-4.288154376974151
HMGA2	2.539552322320495	-1.454387190161908	2.9633312151163165	0.035932245616315694	0.9997997501473126	-4.569285682257742
KRT16	-2.3557248883001765	8.013054818540066	-2.957757970211327	0.03614799559565925	0.9997997501473126	-4.3136681762782985
PDE4C	2.1960427906957407	1.1358024802189521	2.956100774696476	0.0362124332455709	0.9997997501473126	-4.5439656344764066
JAK3	-1.308903283246443	4.3800075568929735	-2.953252812671228	0.03632347839201922	0.9997997501473126	-4.437271949639028
DPYD	-0.5127772443807231	6.268364458426546	-2.9508235658534567	0.036418504325469926	0.9997997501473126	-4.309517681612722
C10orf90	1.246557569467173	1.9021563796819958	2.946945919631806	0.03657077590136002	0.9997997501473126	-4.533298266387228
HRH2	-1.8735511960952231	2.313846551950357	-2.9453632610714537	0.03663313392950106	0.9997997501473126	-4.521617692441944
MMP7	-1.2195646252088916	3.0633749761160862	-2.944457236598637	0.036668886580858616	0.9997997501473126	-4.488255277949299
FNDC1	1.2946543224267966	1.3186178684072787	2.941073377909356	0.03680276923707682	0.9997997501473126	-4.543869298116317
VGF	2.176061040379613	-0.8199089948983385	2.939225699559943	0.03687610791029702	0.9997997501473126	-4.565845104952234
DDIT4	-1.0230268750793432	6.6484942081219245	-2.9376527467913003	0.03693867335614598	0.9997997501473126	-4.307160944889094
SOCS3	-2.504727680230673	5.465388530501178	-2.937350681125289	0.03695070209938344	0.9997997501473126	-4.3920000999283415
CTSL	-0.7945242449679752	5.4586155304881405	-2.935357888017413	0.03703017029727918	0.9997997501473126	-4.364441083207282
LAMB3	-0.5022147492035351	6.492673671017783	-2.9337983941426526	0.03709249532646383	0.9997997501473126	-4.303025478765808
ARL4D	-0.5942806074489871	6.2005922405357765	-2.93220840855341	0.03715616203611748	0.9997997501473126	-4.317063762966707
SAMD5	1.1434617567076497	4.285695600641598	2.931620557707967	0.03717973246637468	0.9997997501473126	-4.420349137317032
CIDEA	-2.614834031943246	3.3693626536065127	-2.9316134268113223	0.03718001849091237	0.9997997501473126	-4.479475231719402
OSMR	-0.862355163693338	6.066556782339065	-2.929117297368908	0.03728029393677464	0.9997997501473126	-4.3267950643777375
SHH	2.2190726390559696	-0.4678673393172153	2.929006025043267	0.03728477117841774	0.9997997501473126	-4.559416829928859
CSMD2	1.14375590256942	2.0941972899969703	2.9286354226176563	0.03729968744991322	0.9997997501473126	-4.530018646567954
GFRA3	2.292319760433931	0.4139769672600205	2.928230880531322	0.037315977509933665	0.9997997501473126	-4.554093070542499
PARP14	-0.653617461272507	4.899354060997059	-2.925124590309538	0.037441331664563864	0.9997997501473126	-4.399696871196435
CXADR	-0.7393107994385906	6.08320032798801	-2.9201180941281515	0.0376443793122029	0.9997997501473126	-4.324949733464916
E2F1	0.6028170709198746	5.372260724744783	2.917912016710147	0.037734248636110655	0.9997997501473126	-4.359306880049361
ARSH	2.266429957500875	-1.6862712761295937	2.916041980503228	0.037810619938157666	0.9997997501473126	-4.567617556739407
PCBD1	-0.8272110311516766	3.6743397940527895	-2.9132583859815444	0.03792462665160462	0.9997997501473126	-4.478483768997446
KRT83	2.3852066523350666	-1.2063503993962916	2.910488369054845	0.038038465903195276	0.9997997501473126	-4.559071836627544
TRHDE	-1.4007423918121653	0.5993344905289708	-2.9101938983676328	0.03805059060737078	0.9997997501473126	-4.552817180465758
IL13RA1	-0.8807746058249839	5.2358121898465875	-2.909441161754571	0.038081604214209565	0.9997997501473126	-4.380847720164382
SCUBE3	1.407682921098182	0.7752035764941259	2.9085586382282815	0.038118001836792176	0.9997997501473126	-4.550026416325191
APOL2	-0.6666740651498191	4.811978204562583	-2.908488889147738	0.03812088016271859	0.9997997501473126	-4.407060945324825
IGF2BP2	0.6739328624803217	4.576150189017534	2.9084030547508513	0.03812442261876296	0.9997997501473126	-4.41812558229181
MYEF2	0.6558317815565944	4.599739391780004	2.9083046683552944	0.03812848356696977	0.9997997501473126	-4.416411329365096
PPBP	2.85040114452837	-0.03919176161023624	2.9062900543452725	0.03821174612682172	0.9997997501473126	-4.56059290828499
NOXA1	0.5107163537450523	6.103328381629499	2.905743922200315	0.038234353016494554	0.9997997501473126	-4.316352087500271
SGK2	-1.2134036097556866	4.581035031714845	-2.9025538708200687	0.03836670822912191	0.9997997501473126	-4.429603737858025
JDP2	0.6877179595420041	6.471320035608516	2.901545550425332	0.0384086518185031	0.9997997501473126	-4.30181149491532
DDHD1	-0.84833676368376	5.776013719838379	-2.9002541052679547	0.0384624489107908	0.9997997501473126	-4.345768702410503
GPRC5D	3.7953531154432274	-0.5870093824568047	2.899464346813835	0.03849538973064342	0.9997997501473126	-4.564003424913757
GPIHBP1	1.5095931669914546	2.4491378214446016	2.8885222337527554	0.038955103641825514	0.9997997501473126	-4.5211683595189385
SPON2	0.7058154326529846	7.052343277985525	2.8879979960509	0.03897728482106814	0.9997997501473126	-4.294087808975446
NAALADL2	-0.772526753033845	4.857393104233988	-2.887400451272708	0.03900258523494299	0.9997997501473126	-4.406211207434943
CLEC4G	-1.2957203144487726	1.1824660244856893	-2.8836314699126313	0.0391625972347654	0.9997997501473126	-4.547145454952924
ASB14	2.0639684134972742	-1.6173767109515385	2.8827323472662556	0.039200879642683775	0.9997997501473126	-4.57155766806585
FAAH2	-0.8266206329168903	5.747771090030508	-2.8804029149567945	0.039300259125296694	0.9997997501473126	-4.350639322111876
MT-ND4L	-0.7208494961617683	8.021583855750494	-2.877373857070382	0.0394299150209723	0.9997997501473126	-4.29741090051271
CCL17	-3.2228490312950613	-0.5121896630258667	-2.868542590363553	0.0398107123467526	0.9997997501473126	-4.5658460626455
TMPRSS2	0.8878429855028648	3.893208522770216	2.868493905196229	0.03981282316326823	0.9997997501473126	-4.463230746015067
LHX2	1.2994746266674648	2.295231568909201	2.8669984422659818	0.039877723122561645	0.9997997501473126	-4.461252745936261
PERM1	1.237310096876778	1.2732256086582479	2.866992766227454	0.03987796967959971	0.9997997501473126	-4.543577655554819
SULT4A1	-3.969074251813892	0.47078510838564636	-2.8662319568713523	0.03991103356616447	0.9997997501473126	-4.553390729080659
GPSM1	0.5890633051820189	5.519623644852908	2.8623998386450262	0.04007804713886597	0.9997997501473126	-4.353888395030101
GLDC	-4.508746401857512	0.4959164763060353	-2.8615613205166675	0.04011469768685601	0.9997997501473126	-4.554007803358884
SMIM38	-1.7511996127717053	2.0696939683809426	-2.8606075466972696	0.04015643219564219	0.9997997501473126	-4.533147112698683
DTX3	0.5938839341741247	5.684751930780079	2.859711421251356	0.04019568910788159	0.9997997501473126	-4.343791921075564
TP53INP2	0.6999623943168813	4.361803790824691	2.8576034423871146	0.040288206113137465	0.9997997501473126	-4.434623968409533
MRAS	0.8535539864699858	4.285946201212329	2.856247515773595	0.04034784411767452	0.9997997501473126	-4.441810418737337
CHI3L2	-4.332971093941432	2.137250235870686	-2.854848545467915	0.04040948041159833	0.9997997501473126	-4.529116057126819
NDUFC2	-0.602524654892213	6.878236590646243	-2.854571065811587	0.040421718403112136	0.9997997501473126	-4.3021560275073085
LY6G6D	3.358106252897394	0.7017549688231183	2.852797167343078	0.04050005411772033	0.9997997501473126	-4.550953987680341
LTK	0.8484571875562262	3.8052854323088967	2.849837624105256	0.04063113209850773	0.9997997501473126	-4.468792723965297
ICAM1	-0.5948679254460242	5.077314460379066	-2.83748553246036	0.04118342892831431	0.9997997501473126	-4.394165922903633
KRT32	4.4817316997634915	0.20582547744827812	2.835854373040397	0.0412569973969687	0.9997997501473126	-4.553960298327449
TUB	0.8852746283975127	5.095455328499991	2.8342144332491728	0.04133111220517593	0.9997997501473126	-4.386684539993979
PLIN2	-1.0935604181241163	3.074721686697796	-2.833590417654735	0.04135935338453249	0.9997997501473126	-4.506430181577864
PLIN3	-0.7791240640212002	6.971364968886407	-2.8315463922747406	0.04145201357434538	0.9997997501473126	-4.304687019505776
KRT34	3.2939424459885718	0.22024458835335853	2.8263731405459334	0.04168758234556513	0.9997997501473126	-4.558206471840373
PLPP4	1.2341158200393842	2.3061183321300267	2.825962413847129	0.04170635011823575	0.9997997501473126	-4.528595110979356
SULF2	0.5590567096587127	5.309726932446855	2.8213152882612476	0.04191936491425311	0.9997997501473126	-4.3722226993792415
SPRR2G	-3.2119767344891272	3.5658974833809207	-2.8181802494598647	0.04206376541351059	0.9997997501473126	-4.500846479265515
COL5A2	0.8688195535476726	6.6606522063027	2.8089852283622214	0.042490552111373085	0.9997997501473126	-4.309360297225672
